"LOCUS" "LG_F" "POS_F" "LG_M" "POS_M"
"796" "dDocent_Contig_135721" 10 34.1543322650705 NA NA
"797" "dDocent_Contig_223375" 14 34.1975054226112 NA NA
"798" "dDocent_Contig_108402" 14 34.1975054226112 NA NA
"799" "dDocent_Contig_329840" 7 34.1991786058829 NA NA
"800" "dDocent_Contig_87392" 8 34.2112472888276 NA NA
"801" "dDocent_Contig_103437" 8 34.2112473888276 21 55.2363649488377
"802" "dDocent_Contig_150" 23 34.4337943170083 23 0.621125480855408
"803" "dDocent_Contig_91640" 2 34.4464972868228 4 22.5135789378511
"804" "dDocent_Contig_8594" 4 34.7268288873394 14 0.532819909970461
"805" "dDocent_Contig_166328" 3 34.8390785852135 6 64.8423088633681
"806" "dDocent_Contig_104597" 17 34.9097009243329 16 1.24225289937749
"807" "dDocent_Contig_214776" 18 35.2743045259881 3 55.5364684329457
"808" "dDocent_Contig_12971" 18 35.2743045259881 NA NA
"809" "dDocent_Contig_36915" 18 35.2743046259881 NA NA
"810" "dDocent_Contig_2829" 13 35.3551673347359 11 59.7258937568757
"811" "dDocent_Contig_291619" 19 35.4466565139739 NA NA
"812" "dDocent_Contig_178267" 16 35.5139294773259 7 5.94753083043907
"813" "dDocent_Contig_156883" 16 35.5139295773259 7 5.94753073043906
"814" "dDocent_Contig_346936" 20 36.0936419668287 18 43.7101967168157
"815" "dDocent_Contig_12495" 23 36.3016091299212 23 0.621125580855411
"816" "dDocent_Contig_160022" 2 36.3217892014331 NA NA
"817" "dDocent_Contig_22103" 13 36.5866552164463 11 59.7258937568757
"818" "dDocent_Contig_21407" 4 36.6040524875449 NA NA
"819" "dDocent_Contig_3021" 12 36.6604766751359 9 1.76716091580067
"820" "dDocent_Contig_28525" 14 36.7130184007463 NA NA
"821" "dDocent_Contig_47042" 7 36.7148406076665 19 55.0375321854089
"822" "dDocent_Contig_333677" 11 36.8379188977693 12 1.14217681093888
"823" "dDocent_Contig_22395" 2 36.9345871929375 4 21.8924066706674
"824" "dDocent_Contig_14336" 9 37.0302222873813 NA NA
"825" "dDocent_Contig_36117" 6 37.1872648361932 NA NA
"826" "dDocent_Contig_61319" 10 37.3192915262146 10 58.6395308488013
"827" "dDocent_Contig_124762" 20 37.333181232378 18 43.7101964168157
"828" "dDocent_Contig_1512" 20 37.333181332378 18 43.7101961168157
"829" "dDocent_Contig_31290" 15 37.3478013980946 NA NA
"830" "dDocent_Contig_1531" 16 37.3898269778838 7 5.94753073043906
"831" "dDocent_Contig_159288" 4 37.8463759889346 NA NA
"832" "dDocent_Contig_229737" 15 37.9579449852524 NA NA
"833" "dDocent_Contig_251294" 15 37.9579450852524 8 6.14261280680212
"834" "dDocent_Contig_9310" 17 37.9710873850936 NA NA
"835" "dDocent_Contig_3969" 9 38.2657413469161 NA NA
"836" "dDocent_Contig_895" 18 38.4399207498188 3 54.9153418830453
"837" "dDocent_Contig_119334" 18 38.4399208498188 3 54.9153416830453
"838" "dDocent_Contig_3877" 4 38.4630402355074 14 0.532819909970461
"839" "dDocent_Contig_13252" 4 38.4630403355074 14 0.532820009970464
"840" "dDocent_Contig_12908" 4 38.4630404355074 NA NA
"841" "dDocent_Contig_25858" 4 38.4630404355074 14 0.532820009970464
"842" "dDocent_Contig_153620" 19 38.6144644225697 15 9.25906887081594
"843" "dDocent_Contig_16492" 16 38.6315182148154 NA NA
"844" "dDocent_Contig_45043" 16 38.6315182148154 NA NA
"845" "dDocent_Contig_1694" 18 39.0552969717334 NA NA
"846" "dDocent_Contig_281132" 21 39.1402892195514 NA NA
"847" "dDocent_Contig_642" 21 39.1402893195514 17 0
"848" "dDocent_Contig_4651" 3 39.3364997874768 6 64.8423087633682
"849" "dDocent_Contig_81453" 8 39.3792148814685 21 55.2363649488377
"850" "dDocent_Contig_1011" 5 39.4199034919663 20 56.510834906996
"851" "dDocent_Contig_149539" 9 39.5047738705654 NA NA
"852" "dDocent_Contig_305886" 4 39.7557989042179 NA NA
"853" "dDocent_Contig_196795" 19 39.8544932774346 15 9.25906857081593
"854" "dDocent_Contig_113794" 16 39.8738300163241 7 5.94753063043906
"855" "dDocent_Contig_16052" 16 39.8738301163241 7 5.94753123043908
"856" "dDocent_Contig_698" 3 39.9498179885181 NA NA
"857" "dDocent_Contig_352327" 1 40.0153587659945 1 59.5844962164824
"858" "dDocent_Contig_2497" 22 40.1972955540424 22 2.41587012233804
"859" "dDocent_Contig_5867" 4 40.4217486637405 14 0.532819909970461
"860" "dDocent_Contig_180392" 3 40.6398780832877 NA NA
"861" "dDocent_Contig_90677" 2 40.7615981521409 NA NA
"862" "dDocent_Contig_6814" 2 40.7615982521409 4 21.8924068706674
"863" "dDocent_Contig_3449" 6 41.0159148782477 NA NA
"864" "dDocent_Contig_223802" 15 41.1251077708961 8 6.14261300680212
"865" "dDocent_Contig_37795" 4 41.1355525596296 14 0.532819809970458
"866" "dDocent_Contig_1633" 7 41.2102637157931 19 54.4164059137898
"867" "dDocent_Contig_68388" 1 41.251069095178 1 59.5844960164824
"868" "dDocent_Contig_21002" 2 41.3763220823998 NA NA
"869" "dDocent_Contig_257318" 18 41.5755883808835 NA NA
"870" "dDocent_Contig_103540" 6 41.6299727592875 2 6.69539066471756
"871" "dDocent_Contig_85985" 6 41.6299728592875 2 6.69539056471756
"872" "dDocent_Contig_5918" 19 41.7313761633044 15 9.25906867081594
"873" "dDocent_Contig_3380" 20 41.8274632207656 18 43.7101961168157
"874" "dDocent_Contig_68790" 14 41.884617448081 5 0.621126603528501
"875" "dDocent_Contig_375567" 14 41.884617548081 5 0.621126703528504
"876" "dDocent_Contig_256757" 5 41.9342020152562 NA NA
"877" "dDocent_Contig_57233" 5 41.9342021152562 20 56.510834706996
"878" "dDocent_Contig_14551" 24 42.177770456967 NA NA
"879" "dDocent_Contig_31850" 24 42.177770556967 24 46.9399079908866
"880" "dDocent_Contig_39799" 18 42.1909720206794 NA NA
"881" "dDocent_Contig_14866" 20 42.4382897667169 18 43.7101966168157
"882" "dDocent_Contig_73477" 20 42.4382897667169 18 43.7101961168157
"883" "dDocent_Contig_36931" 14 42.4993366937234 5 0.621126603528501
"884" "dDocent_Contig_108906" 12 42.514315273956 9 1.14603431603354
"885" "dDocent_Contig_400037" 12 42.514315373956 NA NA
"886" "dDocent_Contig_729" 3 42.5918889241365 6 64.8423087633682
"887" "dDocent_Contig_29774" 3 42.5918890241365 6 64.8423087633682
"888" "dDocent_Contig_393403" 18 42.8083619604887 3 51.1329909631331
"889" "dDocent_Contig_2651" 18 42.8083620604887 NA NA
"890" "dDocent_Contig_29532" 8 42.821913991294 NA NA
"891" "dDocent_Contig_187344" 19 42.9730471284681 15 9.25906867081594
"892" "dDocent_Contig_44930" 19 42.9730471284681 NA NA
"893" "dDocent_Contig_247159" 19 42.9730472284681 15 9.25906827081592
"894" "dDocent_Contig_32550" 19 42.9730473284681 15 9.25906867081594
"895" "dDocent_Contig_233284" 7 43.0795207862627 NA NA
"896" "dDocent_Contig_113644" 12 43.1306854437427 9 1.14603411603353
"897" "dDocent_Contig_83754" 3 43.208551864249 6 64.8423088633681
"898" "dDocent_Contig_195456" 3 43.208551864249 6 64.8423088633681
"899" "dDocent_Contig_23555" 23 43.5645244778502 23 1.87119209804748
"900" "dDocent_Contig_116082" 15 43.6406697559815 NA NA
"901" "dDocent_Contig_113458" 15 43.6406697559815 8 7.38228870543338
"902" "dDocent_Contig_329166" 16 43.7000005168076 7 5.94753093043907
"903" "dDocent_Contig_2517" 4 43.7553249221292 NA NA
"904" "dDocent_Contig_80902" 4 43.7553250221293 14 0.532820009970464
"905" "dDocent_Contig_22268" 1 43.7689626743024 NA NA
"906" "dDocent_Contig_109605" 5 43.8081358811351 20 56.510834706996
"907" "dDocent_Contig_70596" 10 43.8712706639792 10 58.6395307488013
"908" "dDocent_Contig_120125" 9 44.0008628830138 13 46.516374283326
"909" "dDocent_Contig_267577" 22 44.0104998543247 NA NA
"910" "dDocent_Contig_6993" 6 44.1462294728749 NA NA
"911" "dDocent_Contig_19676" 6 44.1462295728749 2 7.93764170715601
"912" "dDocent_Contig_115279" 6 44.1462296728749 NA NA
"913" "dDocent_Contig_104281" 4 44.2763488807083 NA NA
"914" "dDocent_Contig_45271" 3 44.4521531033244 6 64.8423088633681
"915" "dDocent_Contig_240090" 2 44.5446780271136 4 21.8924066706674
"916" "dDocent_Contig_109596" 2 44.5446781271136 4 21.8924067706674
"917" "dDocent_Contig_165474" 23 44.8013994028532 NA NA
"918" "dDocent_Contig_15918" 8 44.9647280152537 21 55.2363648488377
"919" "dDocent_Contig_297334" 12 45.0018507116049 9 1.14603421603354
"920" "dDocent_Contig_182302" 3 45.0681906354754 6 64.8423087633682
"921" "dDocent_Contig_1724" 2 45.1619675962917 NA NA
"922" "dDocent_Contig_33824" 2 45.1619675962917 4 21.8924066706674
"923" "dDocent_Contig_3106" 2 45.1619676962917 4 21.8924066706674
"924" "dDocent_Contig_93057" 2 45.1619676962917 4 21.8924068706674
"925" "dDocent_Contig_2753" 17 45.2319180599922 16 5.61799023236145
"926" "dDocent_Contig_17281" 13 45.2935435948467 11 58.4836459716873
"927" "dDocent_Contig_31690" 18 45.3250247616702 NA NA
"928" "dDocent_Contig_95057" 18 45.3250248616703 3 49.882175780763
"929" "dDocent_Contig_332541" 24 45.3465064506848 24 46.319412162748
"930" "dDocent_Contig_36275" 6 45.3862220996426 2 7.937641607156
"931" "dDocent_Contig_150190" 23 45.4180562749956 23 1.87119209804748
"932" "dDocent_Contig_134963" 23 45.4180563749956 23 1.87119199804747
"933" "dDocent_Contig_85692" 19 45.488694045157 15 9.25906887081594
"934" "dDocent_Contig_126738" 11 45.5405754004262 12 1.76269536972896
"935" "dDocent_Contig_21593" 16 45.5744081840069 NA NA
"936" "dDocent_Contig_238701" 20 45.6093884077854 NA NA
"937" "dDocent_Contig_118495" 20 45.6093884077854 NA NA
"938" "dDocent_Contig_2154" 14 45.6695191109126 NA NA
"939" "dDocent_Contig_8591" 2 45.7739859649278 4 21.8924066706674
"940" "dDocent_Contig_61134" 2 45.7739859649278 NA NA
"941" "dDocent_Contig_52792" 24 45.960972178446 24 46.319412062748
"942" "dDocent_Contig_43065" 20 46.1240119571316 18 43.7101966168157
"943" "dDocent_Contig_224207" 11 46.1451604158662 NA NA
"944" "dDocent_Contig_4687" 1 46.2866548193942 1 60.2056255466863
"945" "dDocent_Contig_14172" 3 46.3114482489412 NA NA
"946" "dDocent_Contig_7800" 9 46.5171683306556 13 46.516374483326
"947" "dDocent_Contig_16919" 15 46.8091503926935 NA NA
"948" "dDocent_Contig_88960" 16 46.8154526522247 NA NA
"949" "dDocent_Contig_3011" 5 46.9779322096797 20 56.510834706996
"950" "dDocent_Contig_130064" 17 47.1016864855711 NA NA
"951" "dDocent_Contig_11090" 17 47.1016865855711 NA NA
"952" "dDocent_Contig_48785" 17 47.1016866855711 16 19.8524108423085
"953" "dDocent_Contig_281175" 17 47.1016867855711 NA NA
"954" "dDocent_Contig_52501" 17 47.1016868855711 16 45.280621470806
"955" "dDocent_Contig_396914" 17 47.1016868855711 16 19.8524107423085
"956" "dDocent_Contig_149762" 17 47.1016869855711 NA NA
"957" "dDocent_Contig_156439" 17 47.1016869855711 NA NA
"958" "dDocent_Contig_16476" 17 47.1016869855711 16 19.8524107423085
"959" "dDocent_Contig_208497" 17 47.1016869855711 NA NA
"960" "dDocent_Contig_242541" 17 47.1016869855711 16 10.7629961803004
"961" "dDocent_Contig_279649" 17 47.1016869855711 NA NA
"962" "dDocent_Contig_3315" 17 47.1016869855711 16 17.3576406510696
"963" "dDocent_Contig_35592" 17 47.1016869855711 NA NA
"964" "dDocent_Contig_40296" 17 47.1016869855711 16 21.720999303033
"965" "dDocent_Contig_55476" 17 47.1016869855711 16 52.5903746623076
"966" "dDocent_Contig_65678" 17 47.1016869855711 NA NA
"967" "dDocent_Contig_8427" 17 47.1016869855711 16 10.7629960803004
"968" "dDocent_Contig_8979" 17 47.1016869855711 16 18.6023305031945
"969" "dDocent_Contig_9145" 17 47.1016869855711 16 20.4729047446015
"970" "dDocent_Contig_9535" 17 47.1016869855711 16 41.4482820429008
"971" "dDocent_Contig_52880" 9 47.132552171839 NA NA
"972" "dDocent_Contig_33115" 13 47.1635747663271 11 58.4836458716873
"973" "dDocent_Contig_77385" 18 47.2008046041227 3 48.6404484003956
"974" "dDocent_Contig_12399" 24 47.2038869013532 24 46.319412262748
"975" "dDocent_Contig_158022" 1 47.5283268251251 NA NA
"976" "dDocent_Contig_9013" 14 47.5451562036023 5 3.00000008468766e-07
"977" "dDocent_Contig_21262" 3 47.5534300686939 NA NA
"978" "dDocent_Contig_98083" 5 47.5926492645094 NA NA
"979" "dDocent_Contig_228826" 5 47.5926493645094 NA NA
"980" "dDocent_Contig_156793" 17 47.7143952479807 16 10.1458049802816
"981" "dDocent_Contig_7424" 9 47.7498465353557 NA NA
"982" "dDocent_Contig_400317" 9 47.7498466353557 13 46.516374483326
"983" "dDocent_Contig_33478" 9 47.7498466353557 NA NA
"984" "dDocent_Contig_317730" 22 47.8381232041937 22 4.336869470054
"985" "dDocent_Contig_382081" 15 48.0501631326299 8 10.5736010439343
"986" "dDocent_Contig_42371" 13 48.1005398486594 11 59.1047801210214
"987" "dDocent_Contig_293474" 1 48.1361311146321 1 60.2056255466863
"988" "dDocent_Contig_17712" 14 48.1611813402843 5 3.00000008468766e-07
"989" "dDocent_Contig_355463" 14 48.1611813402843 5 3.00000008468766e-07
"990" "dDocent_Contig_88256" 14 48.1611814402843 NA NA
"991" "dDocent_Contig_13350" 14 48.1611814402843 5 0
"992" "dDocent_Contig_336119" 7 48.2515433405196 19 54.4164061137898
"993" "dDocent_Contig_86606" 10 48.3617871784365 NA NA
"994" "dDocent_Contig_5926" 22 48.4513591254291 22 5.63848049262531
"995" "dDocent_Contig_362956" 24 48.496765913689 24 46.319412262748
"996" "dDocent_Contig_4140" 19 48.6565236681833 15 9.25906867081594
"997" "dDocent_Contig_6698" 15 48.6632310995144 8 11.1895618300799
"998" "dDocent_Contig_32956" 14 48.6822073189391 5 2.00000005645844e-07
"999" "dDocent_Contig_10075" 16 48.6910382520225 7 5.94753103043907
"1000" "dDocent_Contig_6738" 9 48.9915205087381 NA NA
"1001" "dDocent_Contig_25389" 18 49.0762845350832 3 46.7703247888006
"1002" "dDocent_Contig_10858" 18 49.0762846350832 3 48.0198567403682
"1003" "dDocent_Contig_2638" 24 49.1628653005365 24 46.319412062748
"1004" "dDocent_Contig_4865" 6 49.2165449654641 2 9.18770762100056
"1005" "dDocent_Contig_32901" 3 49.4293289772702 NA NA
"1006" "dDocent_Contig_378115" 3 49.4293290772702 6 64.8423085633681
"1007" "dDocent_Contig_14518" 18 49.6935785680824 3 44.2347221601434
"1008" "dDocent_Contig_1408" 24 49.7801155202764 24 44.4514491380743
"1009" "dDocent_Contig_29542" 6 49.8307564509539 NA NA
"1010" "dDocent_Contig_35533" 18 50.310249096103 3 42.3765051443629
"1011" "dDocent_Contig_99215" 18 50.310249096103 3 42.9943832437857
"1012" "dDocent_Contig_345077" 22 50.3268598588727 22 5.63848059262531
"1013" "dDocent_Contig_157143" 24 50.3974104983816 NA NA
"1014" "dDocent_Contig_50172" 24 50.3974105983816 24 22.2371390080839
"1015" "dDocent_Contig_128885" 24 50.3974105983816 NA NA
"1016" "dDocent_Contig_2115" 24 50.3974105983816 NA NA
"1017" "dDocent_Contig_23809" 24 50.3974105983816 24 7.67463110600676
"1018" "dDocent_Contig_80702" 24 50.3974105983816 24 26.6743225939275
"1019" "dDocent_Contig_8341" 24 50.3974105983816 24 22.2371390080839
"1020" "dDocent_Contig_3405" 24 50.3974106983816 24 1.00000002822922e-07
"1021" "dDocent_Contig_14981" 24 50.3974107983816 NA NA
"1022" "dDocent_Contig_114662" 24 50.3974108983816 24 36.8416181374418
"1023" "dDocent_Contig_255676" 24 50.3974109983816 NA NA
"1024" "dDocent_Contig_46594" 24 50.3974110983816 NA NA
"1025" "dDocent_Contig_324422" 24 50.3974111983816 24 5.14368294467825
"1026" "dDocent_Contig_60730" 24 50.3974112983816 24 0
"1027" "dDocent_Contig_10429" 24 50.3974112983816 NA NA
"1028" "dDocent_Contig_114038" 24 50.3974112983816 24 33.0858544261849
"1029" "dDocent_Contig_125660" 24 50.3974112983816 24 40.5970181775156
"1030" "dDocent_Contig_15689" 24 50.3974112983816 24 33.7024212713329
"1031" "dDocent_Contig_1613" 24 50.3974112983816 24 25.4246392005536
"1032" "dDocent_Contig_236388" 24 50.3974112983816 24 34.9525095574852
"1033" "dDocent_Contig_27406" 24 50.3974112983816 24 0.617104106963613
"1034" "dDocent_Contig_312539" 24 50.3974113983816 24 39.3497575234533
"1035" "dDocent_Contig_42515" 24 50.3974114983816 NA NA
"1036" "dDocent_Contig_40726" 19 50.4303576847531 15 9.25906887081594
"1037" "dDocent_Contig_24740" 19 50.4303576847531 15 9.25906887081594
"1038" "dDocent_Contig_17189" 6 50.448080069968 2 9.80883374757295
"1039" "dDocent_Contig_6303" 8 50.827810634812 21 54.6152386491025
"1040" "dDocent_Contig_358966" 9 50.8674219017 13 46.516374483326
"1041" "dDocent_Contig_1836" 9 50.8674220017 13 46.516374383326
"1042" "dDocent_Contig_149738" 9 50.8674221017 NA NA
"1043" "dDocent_Contig_6727" 10 50.8712835966824 10 58.6395307488013
"1044" "dDocent_Contig_340761" 6 51.0653987209796 NA NA
"1045" "dDocent_Contig_11522" 6 51.0653988209796 2 9.80883384757295
"1046" "dDocent_Contig_304602" 6 51.0653988209796 2 10.4293296042449
"1047" "dDocent_Contig_3461" 16 51.1082168533018 NA NA
"1048" "dDocent_Contig_394181" 11 51.3209879814097 12 12.4732075197409
"1049" "dDocent_Contig_15823" 7 51.4151831423171 19 54.4164061137898
"1050" "dDocent_Contig_12624" 7 51.4151832423171 NA NA
"1051" "dDocent_Contig_54942" 7 51.4151833423171 19 53.7952808182844
"1052" "dDocent_Contig_132541" 7 51.4151834423172 19 53.7952809182844
"1053" "dDocent_Contig_23092" 8 51.4373888084034 21 54.6152385491025
"1054" "dDocent_Contig_299843" 24 51.5473764829558 NA NA
"1055" "dDocent_Contig_11036" 18 51.5530978517912 NA NA
"1056" "dDocent_Contig_104541" 18 51.5530978517912 3 5.84053314659106
"1057" "dDocent_Contig_105366" 18 51.5530978517912 3 5.22211840860029
"1058" "dDocent_Contig_188003" 18 51.5530978517912 3 1.15782849123511
"1059" "dDocent_Contig_236369" 18 51.5530978517912 3 34.7507801142185
"1060" "dDocent_Contig_41166" 18 51.5530978517912 3 35.3712791207573
"1061" "dDocent_Contig_77372" 18 51.5530978517912 NA NA
"1062" "dDocent_Contig_275150" 18 51.5530979517912 3 20.9980125202962
"1063" "dDocent_Contig_134526" 18 51.5530979517912 NA NA
"1064" "dDocent_Contig_14368" 18 51.5530979517912 NA NA
"1065" "dDocent_Contig_16259" 18 51.5530979517912 3 12.0945804700011
"1066" "dDocent_Contig_178055" 18 51.5530979517912 3 33.5040529564471
"1067" "dDocent_Contig_203924" 18 51.5530979517912 3 14.5941844701925
"1068" "dDocent_Contig_214162" 18 51.5530979517912 3 16.4785459845696
"1069" "dDocent_Contig_53836" 18 51.5530979517912 3 9.93208936470681
"1070" "dDocent_Contig_50758" 21 51.6184750621753 17 1.00000002822922e-07
"1071" "dDocent_Contig_16362" 21 51.6184751621753 17 94.9253928051172
"1072" "dDocent_Contig_147850" 2 51.6360038458273 4 21.8924068706674
"1073" "dDocent_Contig_251179" 6 51.6826938031939 2 11.6800493620083
"1074" "dDocent_Contig_39883" 6 51.6826938031939 2 11.6800492620083
"1075" "dDocent_Contig_1658" 9 52.0096218970571 NA NA
"1076" "dDocent_Contig_27780" 12 52.2640172263482 9 1.14603421603354
"1077" "dDocent_Contig_349658" 6 52.2999944841652 2 12.3011723728216
"1078" "dDocent_Contig_28561" 11 52.5597238976245 12 44.249392732814
"1079" "dDocent_Contig_114253" 11 52.5597239976245 NA NA
"1080" "dDocent_Contig_13137" 11 52.5597239976245 NA NA
"1081" "dDocent_Contig_25003" 11 52.5597239976245 12 39.7272180595476
"1082" "dDocent_Contig_252651" 11 52.5597239976245 12 30.6313262703063
"1083" "dDocent_Contig_34674" 11 52.5597239976245 12 47.3622115901984
"1084" "dDocent_Contig_5720" 11 52.5597239976245 12 46.7417107371398
"1085" "dDocent_Contig_123765" 11 52.5597240976245 12 45.4994550544877
"1086" "dDocent_Contig_126674" 11 52.5597241976245 12 46.120581454492
"1087" "dDocent_Contig_6560" 11 52.5597242976245 12 22.3121269457717
"1088" "dDocent_Contig_266400" 11 52.5597243976245 12 37.8415205207893
"1089" "dDocent_Contig_10430" 11 52.5597243976245 12 46.120581354492
"1090" "dDocent_Contig_12726" 11 52.5597243976245 NA NA
"1091" "dDocent_Contig_13449" 11 52.5597243976245 12 45.4994549544877
"1092" "dDocent_Contig_13617" 11 52.5597243976245 12 15.0006275242397
"1093" "dDocent_Contig_396176" 11 52.5597243976245 12 45.4994551544877
"1094" "dDocent_Contig_40313" 11 52.5597243976245 12 45.4994551544877
"1095" "dDocent_Contig_42205" 11 52.5597243976245 12 22.9242289549328
"1096" "dDocent_Contig_9989" 11 52.5597243976245 NA NA
"1097" "dDocent_Contig_230000" 3 52.5949477360146 6 64.8423087633682
"1098" "dDocent_Contig_169404" 3 52.5949478360146 6 64.8423086633681
"1099" "dDocent_Contig_74363" 15 52.8553888121584 8 14.3786379004178
"1100" "dDocent_Contig_118958" 2 52.8736426584304 NA NA
"1101" "dDocent_Contig_52003" 2 52.8736427584304 NA NA
"1102" "dDocent_Contig_53800" 17 52.8843437260797 16 3.11238954650972
"1103" "dDocent_Contig_10777" 6 52.917289490749 2 12.3011722728216
"1104" "dDocent_Contig_111619" 6 52.917289590749 NA NA
"1105" "dDocent_Contig_4588" 3 53.212240991843 6 64.8423088633681
"1106" "dDocent_Contig_78438" 3 53.212240991843 NA NA
"1107" "dDocent_Contig_327203" 23 53.3905411414561 23 2.49168591096674
"1108" "dDocent_Contig_29779" 2 53.3908320714295 4 21.8924066706674
"1109" "dDocent_Contig_74727" 6 53.5345814085457 NA NA
"1110" "dDocent_Contig_10944" 6 53.5345814085457 NA NA
"1111" "dDocent_Contig_172145" 6 53.5345814085457 2 59.5922715788253
"1112" "dDocent_Contig_2375" 6 53.5345814085457 NA NA
"1113" "dDocent_Contig_24665" 6 53.5345814085457 2 25.2921153104969
"1114" "dDocent_Contig_39171" 6 53.5345814085457 2 58.9750285068112
"1115" "dDocent_Contig_40645" 6 53.5345814085457 2 50.0679035436375
"1116" "dDocent_Contig_444" 6 53.5345814085457 NA NA
"1117" "dDocent_Contig_52023" 6 53.5345814085457 2 43.5538770870527
"1118" "dDocent_Contig_67843" 6 53.5345814085457 NA NA
"1119" "dDocent_Contig_246412" 6 53.5345815085457 2 44.1692937613107
"1120" "dDocent_Contig_11249" 6 53.5345816085457 NA NA
"1121" "dDocent_Contig_239809" 6 53.5345817085457 NA NA
"1122" "dDocent_Contig_14675" 6 53.5345818085457 NA NA
"1123" "dDocent_Contig_222349" 6 53.5345818085457 2 42.3071583136329
"1124" "dDocent_Contig_43426" 6 53.5345818085457 NA NA
"1125" "dDocent_Contig_44482" 6 53.5345818085457 2 21.5311799816968
"1126" "dDocent_Contig_164842" 6 53.5345819085457 2 53.2533667873181
"1127" "dDocent_Contig_290839" 6 53.5345820085457 2 37.1015342286459
"1128" "dDocent_Contig_19189" 6 53.5345821085457 2 55.1197819863183
"1129" "dDocent_Contig_144660" 11 53.8020244244104 NA NA
"1130" "dDocent_Contig_137541" 11 53.8020244244104 12 9.94095710764167
"1131" "dDocent_Contig_132905" 11 53.8020245244104 12 9.94095700764166
"1132" "dDocent_Contig_367430" 11 53.8020246244104 12 9.94095710764167
"1133" "dDocent_Contig_95474" 3 53.8294440798045 NA NA
"1134" "dDocent_Contig_100674" 3 53.8294441798045 NA NA
"1135" "dDocent_Contig_21697" 23 53.9998186272833 23 3.7430608111223
"1136" "dDocent_Contig_142911" 6 54.0517737660307 NA NA
"1137" "dDocent_Contig_95956" 12 54.131831538515 9 1.14603421603354
"1138" "dDocent_Contig_284156" 22 54.1563491257879 NA NA
"1139" "dDocent_Contig_4894" 8 54.4803356253242 21 54.6152383491025
"1140" "dDocent_Contig_377457" 7 54.5805430005774 19 51.9082626360619
"1141" "dDocent_Contig_96376" 7 54.5805431005774 19 51.9082624360619
"1142" "dDocent_Contig_53933" 5 54.8421725976364 20 56.510834606996
"1143" "dDocent_Contig_187" 5 54.8421726976364 20 56.510835206996
"1144" "dDocent_Contig_393412" 5 54.8421727976365 NA NA
"1145" "dDocent_Contig_154055" 5 54.8421727976365 NA NA
"1146" "dDocent_Contig_39533" 5 54.8421727976365 20 56.510834706996
"1147" "dDocent_Contig_139360" 5 54.8421728976365 NA NA
"1148" "dDocent_Contig_258643" 11 55.0443246653734 NA NA
"1149" "dDocent_Contig_10383" 11 55.0443247653734 12 5.52171533429697
"1150" "dDocent_Contig_288916" 8 55.21713227266 21 54.6152385491025
"1151" "dDocent_Contig_163160" 23 55.2421415438842 23 5.61102241459251
"1152" "dDocent_Contig_100003" 22 55.3967420004977 22 14.0609218020187
"1153" "dDocent_Contig_84119" 5 55.4594566223218 20 56.510834706996
"1154" "dDocent_Contig_92423" 5 55.4594566223218 NA NA
"1155" "dDocent_Contig_131586" 5 55.4594567223218 NA NA
"1156" "dDocent_Contig_8082" 5 55.4594567223218 20 56.510835106996
"1157" "dDocent_Contig_52213" 5 55.4594568223218 NA NA
"1158" "dDocent_Contig_190056" 15 55.7246778543923 8 15.6298605168743
"1159" "dDocent_Contig_29563" 15 55.7246779543923 8 15.6298605168743
"1160" "dDocent_Contig_44637" 7 55.8228240360627 NA NA
"1161" "dDocent_Contig_332610" 7 55.8228241360627 19 50.0212120853481
"1162" "dDocent_Contig_42055" 8 55.8337269993918 21 54.6152382491025
"1163" "dDocent_Contig_73256" 22 56.0134539012658 22 48.8747266229032
"1164" "dDocent_Contig_26394" 22 56.0134540012658 22 41.7280955038665
"1165" "dDocent_Contig_182167" 22 56.0134540012658 22 33.3880643424136
"1166" "dDocent_Contig_240233" 22 56.0134540012658 22 55.4622179693594
"1167" "dDocent_Contig_392531" 22 56.0134540012658 NA NA
"1168" "dDocent_Contig_394281" 22 56.0134540012658 22 56.0833473573955
"1169" "dDocent_Contig_5360" 22 56.0134540012658 22 33.3880643424136
"1170" "dDocent_Contig_5697" 22 56.0134540012658 22 54.845701050733
"1171" "dDocent_Contig_91792" 22 56.0134540012658 NA NA
"1172" "dDocent_Contig_8438" 22 56.0134541012659 NA NA
"1173" "dDocent_Contig_115658" 22 56.0134541012659 22 38.5937328650814
"1174" "dDocent_Contig_22448" 22 56.0134541012659 NA NA
"1175" "dDocent_Contig_26251" 22 56.0134541012659 22 24.3170032330892
"1176" "dDocent_Contig_278198" 22 56.0134541012659 NA NA
"1177" "dDocent_Contig_8986" 22 56.0134541012659 NA NA
"1178" "dDocent_Contig_5532" 22 56.0134542012659 NA NA
"1179" "dDocent_Contig_10333" 22 56.0134543012659 22 30.2057191519225
"1180" "dDocent_Contig_1688" 22 56.0134544012659 22 40.4786936725606
"1181" "dDocent_Contig_37393" 22 56.0134545012659 NA NA
"1182" "dDocent_Contig_369547" 11 56.2872743706768 12 3.63466179289598
"1183" "dDocent_Contig_28149" 15 56.341967475075 8 54.9346077469436
"1184" "dDocent_Contig_13530" 15 56.341967475075 8 18.1374292349543
"1185" "dDocent_Contig_14522" 15 56.341967475075 8 18.1374292349543
"1186" "dDocent_Contig_165895" 15 56.341967475075 NA NA
"1187" "dDocent_Contig_209851" 15 56.341967475075 NA NA
